Timestamp,GazeX,GazeY
182409317.8474,2122.18720849079,187.075126007574
182409326.2131,2126.3236058279,171.827598487339
182409338.9432,2130.43070734119,150.249392641241
182409351.5915,2135.27750375145,136.874871040008
182409359.7682,2136.03587726502,133.36333268684
182409372.1205,2135.72681598544,135.26617234706
182409383.8039,2136.27939877592,133.920487029072
182409408.5023,2136.20986220963,133.514765216067
182409417.5811,2137.75676417783,137.327948615946
182409426.2006,2138.43442832613,137.971528214247
182409439.1538,2139.35567702804,137.032531415634
182409451.6928,2139.60036999212,135.326737979807
182409459.7644,2139.15289325997,136.009830241507
182409471.9396,2140.00989356803,135.031544710033
182409485.093,2141.43253489176,133.113874039798
182409492.8031,2143.88671091346,132.567880752514
182409505.1539,2165.36408682727,116.817841330464
182409518.0177,2181.91079558063,111.98317148116
182409530.6191,2254.90706828996,102.853842898039
182409538.3195,2259.78015305232,101.992818750509
182409551.4919,2264.10191804567,101.566414997412
182409561.6558,2275.05519484642,97.8060127594898
182409571.9125,2286.829131877,90.6353399890148
182409585.1596,2292.08950952691,88.8365509913242
182409607.2309,2312.17602117359,84.5993134777914
182409617.4014,2308.00438752215,76.0866108883684
182409626.391,2306.76212572649,74.299460596933
182409651.9478,2307.22781427683,74.9610732984521
182409659.6305,2296.22635923845,77.6785895865671
182409671.3722,2296.34632959515,78.348088604611
182409699.3894,2297.08506034868,87.3758691084491
182409784.7111,2385.18430628175,119.472763285462
182409792.7107,2422.20927316137,88.5258761784199
182409808.8727,2408.28650226275,53.630855252428
182409817.3893,2405.87190104512,48.2854577100884
182409826.3947,2405.51819173719,47.6180396020751
182409838.9491,2405.29939035946,47.5396505397287
182409851.4509,2404.89061741388,46.8188069406086
182409859.6216,2404.25391880575,45.8427957087915
182409872.1145,2401.60714797896,43.4094444514799
182409885.3361,2400.32261931184,42.1973070179113
182409892.4769,2396.00467796861,37.9369719751426
182409905.1847,2396.81071458124,38.6824463782872
182409917.9402,2394.09480676746,36.0411767306074
182409932.2289,2392.20056596023,32.9411010304814
182409938.4782,2391.81833110135,31.0203463714461
182409951.2936,2391.15897055526,28.5233488955869
182409963.454,2390.3016987447,26.1883700396144
182409971.7181,2389.46741967947,21.5193209476166
182409984.8361,2389.32558396941,22.4315835511155
182409992.8265,2378.2643779873,21.3100664433494
182410009.125,2369.11188128233,22.2639232651227
182410018.6075,2370.07314897164,21.9437740024576
182410026.0889,2321.25029684913,42.4696837903633
182410039.6877,2216.93698371524,116.85770709926
182410051.87,2153.89896205094,173.591595211984
182410059.5477,2126.54630426605,193.087166401151
182410072.0172,2082.38262699293,231.519174784374
182410086.9834,2053.9709546139,247.127390883651
182410092.889,2046.94819227792,250.529382444617
182410105.0115,2044.26965870066,250.205867848375
182410118.006,2041.94979287783,245.04122025023
182410125.7743,2041.38293867735,240.098199836052
182410138.5159,2038.97419990258,223.297775977696
182410151.486,2032.34560028754,219.223276314325
182410159.2753,2030.73536201476,215.281125778484
182410171.6954,2025.8574014693,204.107948949373
182410183.3584,2028.18570575149,208.87042949599
182410194.4483,2028.94285193866,212.670528642988
182410204.6556,2028.56515977926,220.839868241342
182410217.3913,2028.6851510759,225.376122294841
182410226.214,2028.94785015023,235.146837699281
182410238.1417,2032.64888808819,251.545916409284
182410250.2999,2032.86740013007,276.892234442756
182410259.1811,2035.26589007533,283.332420146199
182410273.5982,2036.90144182302,278.09523489224
182410284.2581,2037.90607683357,278.831949917677
182410292.5445,2041.19428370439,281.124200970824
182410305.4721,2044.60517655476,283.826230982918
182410316.8957,2048.22230551108,284.400764828978
182410325.8176,2049.11226150204,284.202116896589
182410352.2684,2054.28030710781,284.528011795732
182410359.2766,2051.15932867139,293.400183509575
182410371.9323,2047.35988611192,308.620773660362
182410398.9047,2046.06803221486,312.300090256929
182410405.0559,2048.31902233323,310.327025783061
182410417.5821,2052.05283127076,312.727842411423
182410430.4943,2064.64695819733,306.791703695296
182410438.4894,2071.44484001299,301.020984074753
182410450.4145,2075.91156486369,297.094554589403
182410461.5483,2076.69674830227,297.811023925323
182410471.5988,2079.97014832829,296.571032946913
182410484.3289,2080.09850107912,296.567058957693
182410492.2624,2079.97670928307,296.196779050906
182410507.1952,2078.00829307431,298.01100296379
182410517.8375,2073.35026410202,292.722184353274
182410525.8595,2073.2928405298,292.664542726897
182410538.027,2070.8649340886,289.694463278394
182410551.7793,2069.44853793286,288.395782150646
182410559.052,2065.69812303236,283.75945729421
182410571.5932,2064.86686474443,282.572458056467
182410587.2114,2062.67993625184,279.905491093973
182410593.8728,2062.08396879063,279.261533822334
182410604.5166,2057.42049141791,273.993475372275
182410617.8845,2056.19903896282,275.880193067618
182410631.2848,2036.26465257335,268.625421502452
182410637.5011,2027.32613374172,265.922991947153
182410650.4803,2005.66219673834,267.21489045506
182410662.2878,2001.90606505652,266.842434617168
182410670.8604,2002.09980787164,267.609007861625
182410684.0501,2001.54672505181,268.568709356823
182410694.1225,2000.39790474759,267.395167322923
182410704.8146,1997.53256472556,267.226511059313
182410717.8308,1997.70655725596,267.790030644196
182410725.5253,1998.25077779078,268.716327255111
182410741.3935,1998.60988554884,268.731836189699
182410753.058,1998.54407674963,266.510202706038
182410759.2471,1997.23982628375,265.036863087773
182410772.3322,1990.5112138841,255.324703605275
182410784.1235,1983.73582445437,245.743079893243
182410791.7714,1983.87033654915,244.176208004734
182410818.1535,1985.4037714142,242.81564351305
182410833.6062,1990.32756985088,243.131574729597
182410837.6157,2004.23397189823,229.471782538398
182410850.7638,2006.5590122272,231.287265182462
182410864.478,2054.50135176714,215.179561947264
182410871.1761,2070.71229905856,208.000095290055
182410884.2779,2070.86630455878,207.525630287129
182410892.0043,2084.4268242589,199.432637515009
182410904.591,2088.45319322507,197.247610937333
182410917.3479,2088.81889257565,194.132245474156
182410925.532,2102.66933272597,188.719092269975
182410938.1002,2102.20806050249,184.579790891766
182410950.4807,2101.33529357085,183.522018383191
182410974.0928,2100.55393778246,183.651698880925
182410986.4622,2099.6315005425,184.708132219229
182410992.9992,2099.60340755897,184.642998370305
182411005.4072,2099.68958591748,184.724323200147
182411017.4735,2101.1609826388,186.571114090986
182411025.4225,2101.21013976173,186.67048713273
182411037.4768,2100.34148131008,185.883009028472
182411051.1716,2101.75520564419,186.6653867045
182411058.6241,2039.05725382656,130.786626720444
182411070.2982,1999.91226651574,103.188786814365
182411084.573,1991.83267694641,95.3289478034634
182411091.555,1983.82388769923,89.124179048323
182411103.8939,1976.72653389198,83.3574310010713
182411149.864,1968.29350084721,76.4136950204521
182411160.477,2003.33041602281,93.5808504821573
182411168.1731,2057.30348698062,116.46976259175
182411183.7686,2149.40206394865,164.469330769123
182411189.3164,2167.77266014787,173.568455023542
182411200.8465,2170.74293799978,175.061236174481
182411252.499,2172.03986568617,170.135602521738
182411257.3443,2169.57529623497,159.031543486818
182411282.9958,2168.36560350489,153.566571920574
182411283.0073,2168.20286101726,152.925793102217
182411290.1658,2165.71335418477,153.715537809292
182411316.1913,2164.13078935366,154.206958675033
182411322.4909,2159.71721170337,160.853842775842
182411334.3814,2159.38473111364,161.000518758919
182411350.272,2155.47366570447,160.48104470136
182411357.0449,2151.90321692219,160.567281042886
182411369.3469,2152.15712342468,160.153751484488
182411383.4606,2152.26691671348,159.449300571266
182411390.3019,2180.38787672422,147.135787160785
182411418.2036,2199.39680069425,121.894908389735
182411424.3806,2197.45855855649,91.2085662501849
182411436.9719,2123.95006021874,7.19461397972611
182411449.9885,2141.6624398843,6.07570643166827
182411472.7085,2119.28783737435,-60.0460821401606
182411483.4944,2149.20826396499,-63.1260457743322
182411490.7535,2158.17978424359,-59.321457236903
182411518.6826,2189.70274623238,-71.1263870979946
182411524.567,2210.39062514393,-62.1564549274763
182411537.3242,2237.66860500904,-54.3241404909754
182411551.2309,2263.43699895792,-27.5481246111845
182411564.7498,2277.14384159581,-15.5830296021036
182411570.6311,2283.14149803627,-9.19694889825075
182411583.7697,2286.80668223903,-4.37413136866902
182411595.7254,2286.78953629754,-4.18513324953053
182411603.5958,2285.56539535672,-5.68285468766885
182411616.7642,2283.40454282735,-7.16455843989626
182411624.496,2273.05076680169,6.87403343104384
182411636.64,2263.57726536331,11.5723988559686
182411649.6331,2167.63682519473,34.5577588950157
182411658.5229,2155.1583823978,33.2556708214611
182411674.8318,2162.38722288493,27.3333754698219
182411684.544,2185.83724863976,23.5422250806514
182411691.5598,2225.73670814208,21.6570338102257
182411705.5416,2318.177446692,38.2441309471053
182411717.1129,2260.84459103045,32.4870670101211
182411724.8487,2300.25742336717,40.4546042164041
182411736.4823,2298.02061166059,40.4624780406807
182411750.2122,2335.42451271173,58.7873357711753
182411757.8712,2335.62735475906,66.5876419896974
182411783.2018,2341.04263386879,71.5319367531479
182411798.8866,2333.22577430309,70.3092692383661
182411803.7612,2334.87982872091,84.3633223912766
182411816.4912,2348.29432073928,81.1879397521534
182411829.5117,2345.92284057882,81.4814780611358
182411837.1257,2358.52818288557,88.1857236371911
182411850.1199,2370.80374866669,94.6714558313468
182411860.8535,2380.88778152425,100.219852034603
182411870.7987,2381.76697306968,101.887971644188
182411882.8762,2392.53361033142,111.502235358875
182411906.8847,2394.14205976794,112.700057779418
182411916.5353,2428.27386925004,157.884331163891
182411924.6093,2427.27441735002,156.664005628559
182411938.1648,2433.54349159304,166.507457289668
182411950.2085,2455.16427172166,185.903917588923
182411957.5287,2454.90664528787,184.230804157096
182411970.4252,2473.62221371575,194.364361714121
182411983.9265,2480.2001865032,191.139759547915
182411990.6547,2479.32723632798,195.432537991545
182412003.5968,2496.48208501405,187.24415770298
182412016.9575,2508.71099498511,183.632484388705
182412031.0398,2517.99192632426,184.197490639261
182412036.1819,2559.86377954062,185.032916016772
182412049.9548,2576.25352703594,185.538132025462
182412057.1386,2576.20214600678,185.565174209509
182412070.0977,2577.71052998409,188.801336162099
182412083.0229,2572.96987569202,188.302671532167
182412093.3443,2575.22430963984,189.98939353479
182412103.08,2590.28986673746,195.571062581625
182412116.0717,2593.45531155564,200.847742802633
182412124.184,2594.06509334183,201.771117752424
182412136.2612,2597.35349795961,208.661780486542
182412149.3771,2597.67926480379,211.356308645198
182412157.0466,2597.89385168187,211.725329621352
182412170.132,2599.12838992502,209.40355024001
182412183.4299,2597.68581954241,214.278966129899
182412190.4751,2597.59361186365,215.415175259146
182412217.1605,2599.14940245535,218.782323854222
182412233.1386,2600.17592065365,221.537374632723
182412236.6188,2600.17319179631,222.553154358694
182412250.1896,2600.84308092373,228.464655619469
182412257.2132,2600.86114874154,229.674969681249
182412269.9926,2598.51149174822,235.048637759495
182412283.4741,2599.29352276078,233.947312568264
182412290.4591,2599.19489883433,234.304811989275
182412302.3916,2598.89314772333,234.655360431749
182412316.3308,2599.38015917287,234.118768044921
182412324.0085,2604.95372989292,237.579732183212
182412336.4253,2606.63894475368,239.919549349247
182412348.8271,2570.89268234949,258.252450428216
182412357.3968,2570.39829797082,258.540270121342
182412373.4146,2573.4311495135,256.975020282128
182412404.3117,2655.43491082413,292.865976979265
182412415.1437,2679.53910572321,303.534497857718
182412424.0654,2687.19887159347,308.068182142492
182412451.3082,2813.74553920305,375.059872132687
182412458.1594,2690.13717030618,218.668511942584
182412469.9032,2719.20967424241,235.122920439969
182412498.5715,2652.38886242308,173.086966361352
182412503.0686,2652.36674680974,172.47079411517
182412516.1068,2688.3410334253,162.254638291297
182412524.525,2697.60333706306,174.433523095784
182412537.0512,2718.49369654788,198.98361712174
182412549.6999,2726.74400143874,195.863967986098
182412561.1797,2743.81521629356,194.090853622864
182412570.369,2746.18725379263,194.919583423681
182412583.2946,2753.81886559676,197.686776980768
182412593.0948,2757.07845149946,199.079164518134
182412603.2455,2759.62256449219,200.207749111899
182412615.239,2764.79194961543,217.338252246413
182412640.1371,2767.03620958204,208.163631057697
182412651.7521,2767.7651604633,214.117495007909
182412658.5865,2766.64301844278,216.840716960223
182412670.8721,2763.49788750208,224.768572868112
182412683.2289,2762.91502553367,234.15854581047
182412691.7861,2763.07326552836,239.442083977585
182412717.3342,2762.37456275406,246.814052794032
182412725.3102,2760.90181995931,255.628730729985
182412736.525,2760.63305439431,256.945458146269
182412764.2205,2760.65250785241,257.028560740194
182412769.7612,2761.6867714862,256.295947814002
182412783.2068,2762.65777117743,258.12541715677
182412794.9499,2762.83022632167,257.441495129424
182412802.8837,2764.82159077452,259.724147058766
182412816.0778,2769.32615919164,262.075590579364
182412824.7107,2773.24307997532,268.775488673983
182412840.8112,2823.42212667367,280.377338319652
182412851.5272,2820.07052727571,277.35650285444
