Timestamp,GazeX,GazeY
5102217002.7514,-1065.07153255292,675.517539896433
5102217010.2078,-1084.19826280626,666.049508724717
5102217023.3517,-1105.59673278454,657.987469261803
5102217032.6009,-1224.33777189611,612.48359549186
5102217043.5067,-1311.399079935,584.764556738495
5102217057.1815,-1317.1116823021,582.857848045345
5102217066.0188,-1323.37131620993,580.957412584955
5102217079.9639,-1326.00071440275,579.784618243867
5102217089.9128,-1355.50796350813,570.783696533553
5102217099.184,-1374.63425872823,565.291627766808
5102217110.6298,-1374.72677611611,566.712602563788
5102217123.2125,-1375.13755284437,567.108854562061
5102217132.3777,-1377.19775637234,570.133037517725
5102217157.152,-1375.9949527921,571.123610834807
5102217166.0407,-1375.6492334716,571.383564364538
5102217176.638,-1375.83286316921,570.76690107467
5102217204.5189,-1376.14276740875,571.119048373609
5102217210.2211,-1373.97006814339,571.677583135716
5102217223.5293,-1373.64212300756,574.151532652933
5102217232.7411,-1372.37768308433,574.558103600589
5102217243.172,-1372.9909344123,569.989158751825
5102217256.9896,-1372.453493726,571.025953699388
5102217265.9908,-1366.40867088143,563.608243739682
5102217276.619,-1320.73696265774,514.426639960449
5102217289.66,-1158.40732000613,366.936152419787
5102217299.1123,-1150.01416349863,359.526880787189
5102217313.0836,-1144.21829093933,353.954908199785
5102217323.9994,-1139.00926083761,347.98919076655
5102217332.4461,-1133.33118612707,342.158689055341
5102217344.1881,-1130.62244483798,340.492856609607
5102217356.6667,-1131.72377456278,339.734569299155
5102217365.9419,-1135.49703212224,338.829575596996
5102217376.7305,-1136.77551598425,337.690533689682
5102217390.3999,-1136.14064447319,337.957967550231
5102217399.0536,-1134.54349873383,337.877581694579
5102217409.9172,-1133.98892698046,338.419806715109
5102217423.2852,-1134.11518541507,338.339212415588
5102217432.0838,-1133.75394159267,338.267976437363
5102217443.1285,-1134.01064804993,337.976470846727
5102217456.6951,-1134.12638530305,339.896889565492
5102217465.6701,-1139.29633124597,340.36531909359
5102217476.5516,-1148.41135125122,339.789701811282
5102217490.4268,-1159.15916474842,338.831832029842
5102217500.4946,-1168.39303273869,339.487721784273
5102217509.84,-1173.32035072478,339.661847214199
5102217523.6606,-1192.48107636462,334.909122987354
5102217547.7801,-1195.6905181154,334.292622638231
5102217556.7848,-1209.95161663274,336.249278375352
5102217565.322,-1211.25843855605,338.169696082071
5102217578.6755,-1210.8013234273,338.061278922636
5102217590.3505,-1209.72184586086,341.896623040211
5102217598.8398,-1209.55690979636,342.777285771288
5102217610.1427,-1209.33310057116,343.29985765829
5102217622.8993,-1208.79111327825,345.483417317297
5102217631.9907,-1208.27269112255,347.883773301851
5102217642.8065,-1207.72403052281,350.07655388257
5102217656.324,-1207.950401706,349.75958039723
5102217665.2702,-1207.78585918742,350.890094764897
5102217676.2597,-1212.99542196826,352.132929926976
5102217689.6614,-1207.84895135283,352.719467389247
5102217702.7185,-1178.53198153508,356.034799658553
5102217709.5832,-1089.47206271026,364.339102269964
5102217722.7232,-1083.84507810071,365.442481557114
5102217734.2406,-1081.8115825978,365.849615351738
5102217742.9889,-1080.59154201444,366.187823890359
5102217756.3544,-1075.03598335264,366.984312304453
5102217780.8433,-1068.08738878626,368.46836694247
5102217792.0569,-1059.21939392647,378.216531015714
5102217799.2823,-1060.57121280833,376.817951311855
5102217811.7346,-1060.90355207652,380.113525659379
5102217822.7354,-1060.91708488047,382.418773205244
5102217832.1089,-1065.27342770733,386.021592050655
5102217857.4951,-1065.83496839822,386.127943320136
5102217865.3024,-1064.86363359606,386.212079638475
5102217876.1641,-1064.43726186181,384.219579238467
5102217889.9908,-1064.86949157094,381.744572056734
5102217898.6136,-1064.16531290094,379.775259412245
5102217909.4539,-1060.74118729492,378.718407622449
5102217923.3706,-1042.26262941222,378.450185876634
5102217931.8822,-967.238215841022,375.961262098868
5102217942.9647,-936.489678049741,373.593452343282
5102217956.2826,-925.278502948069,372.219637580337
5102217965.1158,-907.778398189108,370.140710237326
5102217981.1731,-899.297166641033,369.450967556142
5102217992.0361,-894.242138908793,368.662391563689
5102217999.1691,-836.40556576142,361.531480586654
5102218013.0325,-836.071677570956,358.952551195395
5102218022.9959,-837.754646378752,356.283568691243
5102218031.9157,-838.700587852815,355.704730498686
5102218044.339,-837.338569624298,359.052271628636
5102218056.7996,-837.756086757745,359.420752974735
5102218065.1011,-837.692393596959,359.818231845907
5102218090.4709,-837.474715846911,359.481846255387
5102218106.3244,-833.612910449858,357.155190967796
5102218109.5349,-831.617764561877,356.3999822756
5102218124.1575,-830.718888882646,354.77395313551
5102218137.5182,-829.941428617884,352.973770020647
5102218143.0014,-829.094868737947,352.397292541939
