Timestamp,GazeX,GazeY
5102230333.7621,-1244.64650451095,401.463148737742
5102230345.5163,-1374.45715623403,318.217897282247
5102230358.3923,-1503.8237390161,235.816596318707
5102230366.9861,-1544.9258425536,205.442994487705
5102230378.905,-1550.45262552672,201.399820135512
5102230392.5083,-1555.82694798447,197.303911131802
5102230400.3994,-1560.31238001008,194.349431923557
5102230412.2163,-1566.91512451658,188.080392635496
5102230424.7414,-1575.74708694947,180.049749813823
5102230433.544,-1576.30515988176,176.766346077947
5102230445.4312,-1575.61777738508,176.037620064586
5102230458.7374,-1571.06272520894,179.061685424739
5102230466.6416,-1574.02184951272,176.400778892863
5102230478.5762,-1568.37432772666,177.36285596895
5102230491.5221,-1568.53676891392,177.661277828433
5102230514.6957,-1569.40177519799,176.955700959445
5102230524.794,-1627.75205239638,126.946413915686
5102230533.5253,-1630.43166501736,125.208608195831
5102230545.4044,-1632.98568252072,123.362842015791
5102230560.881,-1638.26137616016,118.681902906143
5102230576.7168,-1642.54758503979,115.400193775961
5102230578.7182,-1645.92951162698,113.72082097325
5102230607.3702,-1649.7439118709,111.996244004233
5102230612.0353,-1651.96365937803,113.555120779334
5102230624.4358,-1646.89643604978,116.061149032307
5102230633.3997,-1646.50436300967,115.906252401267
5102230645.4256,-1645.76779922009,117.3293294905
5102230658.3328,-1646.2060139071,118.642686316347
5102230666.9239,-1646.16963264487,119.200720600712
5102230678.4965,-1646.14183207174,119.177156037265
5102230691.1953,-1645.99175354585,119.406355472296
5102230700.0786,-1645.90245050939,117.620819305449
5102230716.2797,-1645.85946804608,117.342851047798
5102230724.5325,-1639.8334039667,112.685490699925
5102230733.5958,-1641.69159685148,114.026620013823
5102230746.5269,-1601.19795221936,111.680587062984
5102230758.653,-1484.02368073868,105.42766929443
5102230766.6863,-1464.5844760688,104.775666535247
5102230778.5593,-1447.01568453435,105.157973927225
5102230791.775,-1436.10348670143,105.301408401049
5102230800.0929,-1423.84559767578,105.375832592403
5102230811.9495,-1406.20360308542,105.473214715117
5102230825.062,-1405.84623930384,107.235284097667
5102230833.3498,-1405.68576445769,110.137171486484
5102230845.2031,-1405.55490899641,111.619180448777
5102230857.7297,-1404.54747138177,112.700245208883
5102230870.093,-1404.75451971088,112.499822111163
5102230878.4487,-1404.82833931223,111.611578581154
5102230890.5668,-1405.74820863057,110.490640712934
5102230902.21,-1405.6221458886,110.812720224666
5102230911.6805,-1408.47835269209,109.663743638359
5102230924.8007,-1407.83793881321,109.673615292399
5102230933.2479,-1406.874234594,109.091282890455
5102230948.7549,-1406.90189138061,108.024917143328
5102230958.5459,-1405.68214825148,107.464994931205
5102230966.6649,-1405.06744924088,105.495800108242
5102230980.2071,-1405.90778055361,106.879683761867
5102230991.0304,-1415.06168655526,127.883490914216
5102230999.7661,-1419.12613675178,136.933811110171
5102231025.2403,-1431.26000751284,149.367763634095
5102231033.222,-1454.32838275581,175.044593572134
5102231045.2338,-1462.11165514264,183.815112955817
5102231073.438,-1470.40615253971,192.471274034583
5102231078.5818,-1536.88784497736,261.938974525259
5102231091.2094,-1536.23971839735,261.816122507089
5102231099.9131,-1538.60101757971,262.327031865458
5102231111.6928,-1538.81864007916,263.068803873318
5102231124.4368,-1541.47526003268,262.506402803294
5102231133.1358,-1541.29967383011,262.564034500845
5102231145.1389,-1542.18682932494,262.902474427367
5102231158.0375,-1542.49260377575,263.930675899077
5102231166.4832,-1544.44244111509,263.740690635227
5102231178.1694,-1544.77947478333,265.227238706411
5102231191.3202,-1545.56538949287,266.482004804546
5102231199.7139,-1545.60853101105,267.519119569685
5102231213.5994,-1545.29599161686,267.635579645019
5102231225.1955,-1544.0063620427,265.747072561145
5102231233.1341,-1544.11037605675,265.083129388853
5102231245.0266,-1544.05469473815,262.843407807342
5102231258.1547,-1544.39841459779,262.260003805737
5102231266.399,-1546.82671475524,262.4773226189
5102231278.1695,-1547.55202358048,261.600501228639
5102231291.2298,-1547.49136549521,261.594972975811
5102231299.7228,-1545.0510577323,261.43858410103
5102231311.4374,-1553.32304698328,261.210228476177
5102231324.0802,-1571.37817618053,262.386886524527
5102231338.343,-1572.80451967703,259.536308325228
5102231344.894,-1591.82915881905,253.651586065965
5102231357.9092,-1609.20993125821,248.540999986609
5102231369.7113,-1630.39660486979,242.644434666563
5102231378.1464,-1649.11819805896,237.965239621228
5102231390.8924,-1662.90519258576,234.363379964448
5102231399.9,-1703.29610989336,224.087206004002
5102231415.4424,-1724.16682364217,220.107983891425
5102231425.6889,-1724.34446199574,221.589924422874
5102231432.8679,-1725.58243696734,217.709092966634
5102231445.8688,-1725.05248318047,218.390211492748
5102231458.275,-1725.71578959055,217.01967513094
5102231466.4731,-1725.41499377684,217.795212961462
5102231478.1534,-1726.78865308512,217.063049691475
5102231491.3846,-1726.46092430233,217.487969233478
5102231499.726,-1726.79426704157,216.881028665216
5102231511.6667,-1726.33506933263,216.540454110086
5102231524.5045,-1726.20294124105,216.422775787815
5102231540.2233,-1725.35185803494,217.260085060558
5102231544.7964,-1725.67635824492,217.620495431478
5102231557.9174,-1725.53595018884,218.604082558766
5102231566.302,-1726.17331296124,218.103361289839
5102231577.971,-1725.60918655459,218.148051063954
5102231590.8973,-1725.20646603318,218.265098438835
5102231599.8614,-1717.34380309568,218.912352473588
5102231611.3862,-1548.86541007636,222.172957963338
5102231624.6224,-1546.19410164668,222.063411571891
5102231648.0229,-1543.62830143294,221.705521828929
5102231657.9978,-1539.19880817793,221.655249951335
5102231666.2838,-1536.0134428402,222.033732978611
