Timestamp,GazeX,GazeY
5102279078.7458,-1586.62730171206,326.235965877176
5102279103.9058,-1587.83403509007,323.943801355838
5102279113.6499,-1587.01591044261,323.599308756237
5102279121.3737,-1586.76370628176,323.595069639793
5102279134.7784,-1585.10242965814,325.370508445407
5102279146.6401,-1586.76951621795,324.603859058862
5102279154.8556,-1596.64948154836,323.763774207459
5102279165.5973,-1626.38929561732,326.704456841114
5102279179.4169,-1642.77746854174,327.653475211183
5102279188.0341,-1647.85855259288,328.457252790915
5102279199.006,-1653.57568174225,328.121473626508
5102279212.6499,-1655.56870149436,328.566751723748
5102279221.2287,-1660.48717957864,329.258603998349
5102279232.3348,-1662.37978586066,329.511913825071
5102279246.0914,-1664.09674911245,329.535000323413
5102279254.6375,-1663.95759567717,330.517296454799
5102279265.6119,-1664.42955465577,329.356398961479
5102279279.5927,-1664.28512267785,329.17806909506
5102279287.8974,-1663.1427767779,329.56814343223
5102279298.9961,-1661.97912218363,331.419260579014
5102279312.3057,-1661.50852048999,331.607277455318
5102279321.129,-1661.22017701168,331.367851976176
5102279336.7088,-1662.54530372054,330.235253549918
5102279345.8512,-1660.71592289477,333.215530265282
5102279354.271,-1660.08746619499,334.696869177258
5102279367.2215,-1659.42313052707,336.422078521587
5102279380.3974,-1659.48651942341,342.47817303815
5102279387.5288,-1658.82447626018,343.395215922238
5102279398.7794,-1657.86303258976,344.086279054423
5102279412.9525,-1658.5465955732,340.363240430134
5102279420.9818,-1659.23074145045,335.247429785478
5102279432.0822,-1653.4651005711,335.767372652163
5102279445.5212,-1653.91452331289,336.330489408017
5102279454.6247,-1577.83336959532,335.6517155884
5102279465.3791,-1560.65548020249,333.739048416257
5102279478.1616,-1553.22215920674,333.364970351197
5102279490.1205,-1545.45816532139,333.040368597569
5102279498.8214,-1532.10508146428,333.641009864214
5102279512.1597,-1521.79881202253,334.092588848568
5102279521.8144,-1506.19115254256,333.853738478741
5102279532.0563,-1505.32684289934,335.009214757381
5102279546.7031,-1504.98220706043,337.999369050267
5102279554.0479,-1505.71044252445,338.068211252733
5102279568.0925,-1507.82823305176,338.702905516845
5102279581.3467,-1508.67350287847,338.83264441269
5102279588.3918,-1510.86831059369,339.548418498973
5102279600.0755,-1511.96568171322,339.516496275893
5102279611.7258,-1513.17973060286,337.33530144213
5102279620.5532,-1513.24012045699,337.120953239622
5102279646.8419,-1514.32694510966,336.344969819221
5102279654.0356,-1514.06241558717,334.955477570696
5102279664.9788,-1514.34577292056,334.952384501722
5102279678.4009,-1519.1903734522,335.311714306392
5102279687.2701,-1541.6450205086,338.632386049532
5102279698.3154,-1547.84547044795,338.118627629876
5102279712.8027,-1552.28525367943,337.477299114353
5102279724.7225,-1553.64708663917,338.643592891479
5102279732.0167,-1554.63587708047,338.972798393252
5102279746.0105,-1555.75794292325,340.031360298852
5102279753.9614,-1556.64420972693,340.127214356028
5102279765.1958,-1556.73966341526,338.0144460202
5102279779.0078,-1557.21795089363,336.410267444225
5102279801.7216,-1558.0308179703,334.72087429824
5102279812.8311,-1559.82769109419,334.650431839971
5102279820.6957,-1560.73247652767,333.979219822285
5102279832.2247,-1561.01349828327,333.2766593685
5102279846.0666,-1561.59428149047,332.178995844299
5102279854.2516,-1563.80636891689,329.853533329178
5102279865.0576,-1564.61591717185,329.194067345695
5102279876.3846,-1568.38005674057,325.407406743745
5102279889.4631,-1569.28807877611,324.447624175801
5102279898.4141,-1568.48836550531,325.822894626947
5102279910.2839,-1569.14326087299,323.423908278923
5102279922.8415,-1570.40169697944,322.477321047914
5102279931.7363,-1572.04844834795,322.216621351875
5102279956.686,-1574.16767941536,324.609662866156
5102279958.7171,-1576.33169644907,325.582382842121
5102279965.5127,-1576.20860186935,325.581053767304
5102279975.8675,-1574.16250565549,323.709171112977
5102279989.3946,-1573.30218688713,320.776644919298
5102279998.3653,-1573.52713623517,319.27497656734
5102280009.2914,-1573.75560001462,318.822934123359
5102280022.8866,-1575.22988634576,317.946084040278
5102280031.6799,-1575.46041606045,318.560268636133
5102280042.5284,-1575.36482772031,319.064233625877
